text	is_ambiguous	disambiguations
The soldier ordered the old fathers and mothers of the ship	yes	"[""The soldier ordered the old fathers of the ship to be mothers, The soldier ordered the old fathers and the mothers of the ship to be old, The soldier ordered the old fathers and mothers of the ship to be old, The soldier ordered the old fathers and mothers of the old ship to be the ship's officers, The soldier ordered the old fathers and mothers of the ship to be the ship's crew, The soldier ordered the old fathers and mothers of the ship to be the ship's passengers, The soldier ordered the old fathers and mothers of the ship to be the ship's crew and passengers""]"
The skipper ordered the old men and women of the boat	yes	['The skipper ordered the old men/women to sail the boat, The skipper ordered the old men/women who were on the boat to do something.']
The commander ordered the old men and women of the boat	yes	['The commander ordered the old men and women of the boat to do something, The commander ordered the old men and women who were on the boat to do something']
The leader ordered the old men and women of the boat	yes	['The leader ordered the old men to be on the boat, The leader ordered the old men and women to be on the boat']
The driver ordered the old men and women of the boat	yes	['The driver is ordering the old men and women to operate the boat, The driver is ordering food for the old men and women on a boat']
The chieftain ordered the old kings and queens of the boat	yes	['The chieftain ordered the old kings and queens of the boat (the chieftain ordered the monarchs of the boat), The chieftain ordered the old kings and queens who were on the boat (the chieftain ordered the monarchs who were on the boat)']
The pilot ordered the old men and women of the road	yes	['The pilot ordered the old men to work on the road, The pilot ordered the old men and women to travel on the road']
The sailor ordered the old men and women of the vessel	yes	['The sailor ordered the old men and women of the crew, The sailor ordered the old men and women who were on the vessel as passengers or staff']
The guy ordered the old men and women of the cruise	yes	['The guy ordered the old men and women who were on the cruise, The guy ordered the old men and women to go on a cruise']
The crew member ordered the old men and women of the table	yes	"[""The crew member ordered the old men and women who were the table's occupants, The crew member ordered the old men and women who were sitting at the table""]"
The sea dog ordered the old men and women of the boat	yes	['The sea dog ordered the old men and women of the boat to do something, The sea dog is a nickname for an old man or woman who is a sailor and they are ordering other sailors to do something, The sea dog ordered the boat itself, an old vessel, and the men and women on it.']
The magister navis ordered the old fathers and mothers of the ship	yes	['The magister navis ordered the old fathers and mothers of the ship to do something, The magister navis ordered the old ship fathers and mothers to do something']
The shipmaster ordered the old cats and dog of the boat	yes	['The shipmaster ordered the old cats and dog of the boat, The shipmaster ordered the old cats and a dog belonging to the boat']
The admiral ordered the old men and women of the boat	yes	['The admiral ordered the old men and women of the boat to do something, The admiral ordered the old men and women who were on the boat to do something']
The magister navis ordered the old fathers and mothers of the ship	yes	"[""The magister navis ordered the old ship's fathers and mothers, The magister navis ordered the old fathers and mothers of the ship's crew""]"
The shipmaster ordered the old cats and dog of the boat	yes	['The shipmaster ordered the old cats and dog of the boat, The shipmaster ordered the old cats and a dog that belong to the boat']
The admiral ordered the old men and women of the boat	yes	['The admiral ordered the old men to be on the boat, The admiral ordered the old men and women to be on the boat as crew members.']
The giraffe ordered the old hello and you of the boat	yes	['The giraffe ordered the old hello and you of the boat, The giraffe ordered a boat with an old hello and you on it.']
