text	is_ambiguous	disambiguations	true_ambig_status
The rainbow ordered the old men and women of the boat.	True	['The rainbow, a natural phenomenon, ordered the old men and women on the boat to do something, versus The rainbow, a metaphorical entity, ordered the old men and women who were in charge of the boat.']	0
The teapot ordered the old men and women of the boat	True	['The teapot, a person or entity, ordered the old men and women who were on the boat, or The teapot, a type of container, was on a boat with old men and women, who were ordered to do something.']	0
The telescope ordered the old men and women of the boat	True	['The telescope, a device used for observing the universe, ordered the old men and women to operate the boat, or The telescope, a boat, ordered the old men and women who were on the boat to do something.']	0
The mailbox ordered the old men and women of the boat	True	['The mailbox, which is likely a postal mailbox, ordered a group of people who were old men and women to board a boat; The old men and women of a boat, who were likely the crew or passengers, were ordered by the mailbox, which is an unusual and unlikely scenario.']	0
The snowflake ordered the old men and women of the boat	True	['The snowflake gave orders to the old men and women who were on a boat', 'The snowflake ordered the old men and women to get on a boat']	0
The elephant ordered the old men and women of the boat	True	['The elephant ordered the old men and women on the boat to do something', 'The elephant ordered the old men and women to get off the boat, and they were all on the boat already.']	0
The latin ordered the old men and women of the boat	True	['The Latin people (a group or nation) ordered the old men and women to get on the boat', 'The Latin language (a language) was used to organize the old men and women who were on the boat in an orderly fashion']	0
The satin ordered the old men and women of the boat	True	['The satin material ordered the old men and women to get on the boat, The satin fabric was ordered by the old men and women who were on a boat.']	0
The flatten ordered the old men and women of the boat	True	['The captain of the boat, The boat was carrying old men and women who were flatten.']	0
The gratin ordered the old men and women of the boat	True	['The gratin, a type of dish, ordered the old men and women who were on the boat; The gratin, a person, ordered the old men and women to get on the boat.']	0
The pattern ordered the old men and women of the boat	True	['The pattern ordered the old men, and the women, of the boat', 'The pattern ordered the old men and women of the boat, and they were on the boat.']	0
The captain ordered the old males and women of the ship	True	['The captain ordered the old males (men) and women of the ship', 'The captain ordered the old males (male sailors) and women of the ship']	1
The captain ordered the old men and ladies of the ship	True	"[""The captain ordered the old men (sailors) and ladies (of the ship's crew) of the ship"", ""The captain ordered the old men (of the ship's crew) and ladies (who are also old) of the ship""]"	1
The captain ordered the old males and females of the ship	True	['The captain ordered the old males (crew members) and females (also crew members) of the ship', 'The captain ordered the old males (males who are old) and females (females who are old) of the ship']	1
The captain ordered the old kings and queens of the ship	True	"['The captain ordered the old kings and queens as passengers on the ship', ""The captain ordered the old kings and queens of the ship's crew, including monarchs who were also sailors.""]"	1
The captain ordered the old guys and girls of the ship	True	['The captain ordered the old sailors of the ship, The captain ordered the elderly people of the ship']	1
The captain ordered the old people and child of the ship	True	['The captain ordered the old people (passengers) and the child (another passenger) of the ship; The captain ordered the old people (crew) and the child (a young crew member) of the ship']	0
The captain ordered the old fathers and mothers of the ship	True	['The captain ordered the old fathers (as in, senior crew members) and mothers (as in, senior crew members) of the ship, The captain ordered the old fathers (as in, biological fathers) and mothers (as in, biological mothers) of the crew on the ship.']	1
